ID_Transaccion,Fecha,Titulo,Genero,Precio_Unitario,Cantidad,Total_Transaccion,Metodo_Pago
T-21291,2026-06-06,2084: El Nuevo Orden,Distopía / Especulativa,22.71,1,22.71,Mercado Pago
T-21292,2026-06-06,Cartas que Nunca Envié,Romance,16.62,1,16.62,Tarjeta de Débito
T-21293,2026-06-06,Akira Reborn: Edición Integral,Manga / Novela Gráfica,30.23,1,30.23,Transferencia
T-21294,2026-06-06,Neurolink: El Despertar,Ciencia Ficción,26.68,2,53.36,Tarjeta de Crédito
T-21295,2026-06-06,El Trono de Cenizas Eternas,Fantasía / Romantasy,25.64,1,25.64,Tarjeta de Crédito
T-21296,2026-06-06,Neon District: Año Cero,Manga / Novela Gráfica,15.56,1,15.56,Tarjeta de Débito
T-21297,2026-06-06,Tres Días para Morir,Thriller / Suspense,17.76,2,35.52,Tarjeta de Crédito
T-21298,2026-06-06,Yūrei: Espíritus Errantes Vol. 1,Manga / Novela Gráfica,11.28,1,11.28,Tarjeta de Crédito
T-21299,2026-06-06,El Trono de Cenizas Eternas,Fantasía / Romantasy,25.68,1,25.68,Transferencia
T-21300,2026-06-06,Utopía Fracturada,Distopía / Especulativa,16.83,1,16.83,Transferencia
T-21301,2026-06-06,Akira Reborn: Edición Integral,Manga / Novela Gráfica,29.8,1,29.8,Tarjeta de Crédito
T-21302,2026-06-06,Cuando el Destino Insiste,Romance,16.12,1,16.12,Tarjeta de Crédito
T-21303,2026-06-06,Akira Reborn: Edición Integral,Manga / Novela Gráfica,30.21,1,30.21,Tarjeta de Crédito
T-21304,2026-06-06,365 Devocionales para el Alma,Religión / Espiritualidad,18.45,1,18.45,Tarjeta de Débito
T-21305,2026-06-06,Volver a Quererte en Otoño,Romance,16.06,2,32.12,Tarjeta de Débito
T-21306,2026-06-06,Utopía Fracturada,Distopía / Especulativa,17.41,1,17.41,Tarjeta de Débito
T-21307,2026-06-06,Tres Días para Morir,Thriller / Suspense,17.81,1,17.81,Efectivo
T-21308,2026-06-06,Neurolink: El Despertar,Ciencia Ficción,26.32,1,26.32,Tarjeta de Débito
T-21309,2026-06-06,El Jardín de las Brujas Perdidas,Fantasía / Romantasy,19.31,1,19.31,Efectivo
T-21310,2026-06-06,La Última Colonia de Marte,Ciencia Ficción,23.4,2,46.8,Mercado Pago
T-21311,2026-06-06,Kaze no Senshi Vol. 1,Manga / Novela Gráfica,12.67,1,12.67,Tarjeta de Débito
T-21312,2026-06-06,El Diario de Gratitud Espiritual,Religión / Espiritualidad,13.04,1,13.04,Mercado Pago
T-21313,2026-06-06,Cyberpunk Shibuya,Manga / Novela Gráfica,15.08,1,15.08,Tarjeta de Crédito
T-21314,2026-06-06,Utopía Fracturada,Distopía / Especulativa,17.35,1,17.35,Tarjeta de Débito
T-21315,2026-06-06,La Librería de los Sueños Compartidos,Romance,17.94,1,17.94,Mercado Pago
T-21316,2026-06-06,Cyberpunk Shibuya,Manga / Novela Gráfica,15.03,1,15.03,Efectivo
T-21317,2026-06-06,Mareas de Verano,Romance,13.89,1,13.89,Tarjeta de Débito
T-21318,2026-06-07,El Bosque de los Animales Parlantes,Infantil,14.93,1,14.93,Efectivo
T-21319,2026-06-07,Neon District: Año Cero,Manga / Novela Gráfica,16.05,2,32.1,Mercado Pago
T-21320,2026-06-07,Horizonte Cuántico,Ciencia Ficción,22.17,1,22.17,Tarjeta de Crédito
T-21321,2026-06-07,Ecos del Futuro Perdido,Ciencia Ficción,20.47,1,20.47,Efectivo
T-21322,2026-06-07,La Marca del Fénix Plateado,Fantasía / Romantasy,21.93,1,21.93,Mercado Pago
T-21323,2026-06-07,Fuego en la Corte de Hielo,Fantasía / Romantasy,26.05,2,52.1,Mercado Pago
T-21324,2026-06-07,Código de Silencio en el Instituto,Young Adult,15.87,2,31.74,Mercado Pago
T-21325,2026-06-07,La Princesa que Quería Ser Astronauta,Infantil,13.33,2,26.66,Tarjeta de Crédito
T-21326,2026-06-07,El Trono de Cenizas Eternas,Fantasía / Romantasy,25.28,1,25.28,Tarjeta de Débito
T-21327,2026-06-07,La Habitación 217,Thriller / Suspense,18.49,1,18.49,Tarjeta de Débito
T-21328,2026-06-07,Reinos de Cristal Roto,Fantasía / Romantasy,24.3,2,48.6,Efectivo
T-21329,2026-06-07,Tres Días para Morir,Thriller / Suspense,17.46,1,17.46,Mercado Pago
T-21330,2026-06-07,La Mujer del Espejo Roto,Thriller / Suspense,21.63,2,43.26,Transferencia
T-21331,2026-06-07,El Café de los Corazones Rotos,Romance,14.73,1,14.73,Tarjeta de Crédito
T-21332,2026-06-07,Código de Silencio en el Instituto,Young Adult,16.4,1,16.4,Mercado Pago
T-21333,2026-06-07,La Habitación 217,Thriller / Suspense,18.85,1,18.85,Mercado Pago
T-21334,2026-06-07,El Bosque de los Animales Parlantes,Infantil,14.61,1,14.61,Tarjeta de Débito
T-21335,2026-06-07,Utopía Fracturada,Distopía / Especulativa,16.99,1,16.99,Efectivo
T-21336,2026-06-07,Exoplaneta Siete,Ciencia Ficción,18.71,2,37.42,Tarjeta de Crédito
T-21337,2026-06-07,La Canción del Dragón Dormido,Fantasía / Romantasy,20.54,1,20.54,Tarjeta de Débito
T-21338,2026-06-07,Yūrei: Espíritus Errantes Vol. 1,Manga / Novela Gráfica,10.96,1,10.96,Tarjeta de Crédito
T-21339,2026-06-07,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,14.04,1,14.04,Tarjeta de Crédito
T-21340,2026-06-07,El Jardín de las Brujas Perdidas,Fantasía / Romantasy,18.45,1,18.45,Efectivo
T-21341,2026-06-07,Promesas Bajo la Lluvia,Romance,17.48,1,17.48,Tarjeta de Débito
T-21342,2026-06-07,Máquinas que Sueñan,Ciencia Ficción,20.5,1,20.5,Efectivo
T-21343,2026-06-07,Neurolink: El Despertar,Ciencia Ficción,26.8,1,26.8,Mercado Pago
T-21344,2026-06-07,Cyberpunk Shibuya,Manga / Novela Gráfica,14.62,1,14.62,Transferencia
T-21345,2026-06-08,Cuando el Destino Insiste,Romance,16.13,1,16.13,Tarjeta de Débito
T-21346,2026-06-08,Tres Días para Morir,Thriller / Suspense,18.37,1,18.37,Tarjeta de Débito
T-21347,2026-06-08,2084: El Nuevo Orden,Distopía / Especulativa,23.54,1,23.54,Tarjeta de Crédito
T-21348,2026-06-08,Liderazgo Silencioso,Autoayuda / Desarrollo Personal,23.51,1,23.51,Tarjeta de Débito
T-21349,2026-06-08,Ecos del Futuro Perdido,Ciencia Ficción,20.35,1,20.35,Tarjeta de Crédito
T-21350,2026-06-08,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,12.11,2,24.22,Tarjeta de Débito
T-21351,2026-06-08,Pacto de Sangre y Estrellas,Fantasía / Romantasy,20.05,1,20.05,Tarjeta de Crédito
T-21352,2026-06-08,Utopía Fracturada,Distopía / Especulativa,16.89,1,16.89,Efectivo
T-21353,2026-06-08,Exoplaneta Siete,Ciencia Ficción,18.48,1,18.48,Tarjeta de Crédito
T-21354,2026-06-08,Memorias de un Chef Callejero,Biografía / Memorias,23.32,1,23.32,Tarjeta de Crédito
T-21355,2026-06-08,La Heredera del Viento Oscuro,Fantasía / Romantasy,19.35,2,38.7,Tarjeta de Crédito
T-21356,2026-06-08,Meditaciones del Peregrino,Religión / Espiritualidad,14.88,1,14.88,Tarjeta de Crédito
T-21357,2026-06-08,El Año en que Callaron las Máquinas,Distopía / Especulativa,19.95,2,39.9,Tarjeta de Crédito
T-21358,2026-06-08,Oscuridad al Mediodía,Thriller / Suspense,16.6,1,16.6,Tarjeta de Crédito
T-21359,2026-06-08,Mi Primer Atlas del Universo,Infantil,19.17,1,19.17,Tarjeta de Débito
T-21360,2026-06-08,Zona de Exclusión,Distopía / Especulativa,18.75,2,37.5,Transferencia
T-21361,2026-06-08,Akira Reborn: Edición Integral,Manga / Novela Gráfica,30.23,1,30.23,Tarjeta de Crédito
T-21362,2026-06-08,Ecos del Futuro Perdido,Ciencia Ficción,19.55,2,39.1,Efectivo
T-21363,2026-06-08,Pacto de Sangre y Estrellas,Fantasía / Romantasy,20.05,1,20.05,Mercado Pago
T-21364,2026-06-08,La Librería de los Sueños Compartidos,Romance,18.15,1,18.15,Efectivo
T-21365,2026-06-09,Crónicas del Mar Encantado,Fantasía / Romantasy,17.11,1,17.11,Transferencia
T-21366,2026-06-09,El Testigo Silencioso,Thriller / Suspense,20.01,2,40.02,Mercado Pago
T-21367,2026-06-09,Yūrei: Espíritus Errantes Vol. 1,Manga / Novela Gráfica,11.0,2,22.0,Efectivo
T-21368,2026-06-09,El Año en que Callaron las Máquinas,Distopía / Especulativa,19.49,1,19.49,Tarjeta de Crédito
T-21369,2026-06-09,El Último Hechicero de Aldara,Fantasía / Romantasy,18.37,1,18.37,Tarjeta de Débito
T-21370,2026-06-09,Ecos del Futuro Perdido,Ciencia Ficción,19.63,1,19.63,Tarjeta de Débito
T-21371,2026-06-09,La Heredera del Viento Oscuro,Fantasía / Romantasy,18.9,2,37.8,Tarjeta de Crédito
T-21372,2026-06-09,La Marca del Fénix Plateado,Fantasía / Romantasy,22.52,1,22.52,Tarjeta de Crédito
T-21373,2026-06-09,La Canción del Dragón Dormido,Fantasía / Romantasy,21.22,1,21.22,Efectivo
T-21374,2026-06-09,Neurolink: El Despertar,Ciencia Ficción,27.75,1,27.75,Tarjeta de Crédito
T-21375,2026-06-09,Cartas que Nunca Envié,Romance,17.05,1,17.05,Tarjeta de Crédito
T-21376,2026-06-09,La Heredera del Viento Oscuro,Fantasía / Romantasy,19.02,1,19.02,Tarjeta de Crédito
T-21377,2026-06-09,Nadie Sale Inocente,Thriller / Suspense,17.11,2,34.22,Mercado Pago
T-21378,2026-06-09,Meditaciones del Peregrino,Religión / Espiritualidad,15.41,1,15.41,Tarjeta de Débito
T-21379,2026-06-09,Promesas Bajo la Lluvia,Romance,18.0,1,18.0,Efectivo
T-21380,2026-06-09,Crónicas del Mar Encantado,Fantasía / Romantasy,16.72,1,16.72,Transferencia
T-21381,2026-06-09,La Canción del Dragón Dormido,Fantasía / Romantasy,21.48,1,21.48,Efectivo
T-21382,2026-06-09,El Último Beso en París,Romance,18.78,3,56.34,Tarjeta de Crédito
T-21383,2026-06-09,Cartas que Nunca Envié,Romance,17.08,1,17.08,Transferencia
T-21384,2026-06-10,Neon District: Año Cero,Manga / Novela Gráfica,15.9,1,15.9,Efectivo
T-21385,2026-06-10,El Café de los Corazones Rotos,Romance,15.14,1,15.14,Tarjeta de Débito
T-21386,2026-06-10,Volver a Quererte en Otoño,Romance,15.81,1,15.81,Tarjeta de Crédito
T-21387,2026-06-10,Fuego en la Corte de Hielo,Fantasía / Romantasy,25.41,1,25.41,Tarjeta de Crédito
T-21388,2026-06-10,El Año en que Callaron las Máquinas,Distopía / Especulativa,19.93,1,19.93,Efectivo
T-21389,2026-06-10,Zona de Exclusión,Distopía / Especulativa,18.42,2,36.84,Transferencia
T-21390,2026-06-10,La Marca del Fénix Plateado,Fantasía / Romantasy,22.19,1,22.19,Tarjeta de Crédito
T-21391,2026-06-10,Volver a Quererte en Otoño,Romance,16.32,1,16.32,Tarjeta de Débito
T-21392,2026-06-10,La Última Colonia de Marte,Ciencia Ficción,22.94,1,22.94,Mercado Pago
T-21393,2026-06-10,Kaze no Senshi Vol. 1,Manga / Novela Gráfica,12.98,1,12.98,Transferencia
T-21394,2026-06-10,Utopía Fracturada,Distopía / Especulativa,16.63,1,16.63,Tarjeta de Crédito
T-21395,2026-06-10,Inteligencia Artificial para Directivos,Negocios / Técnicos,32.82,1,32.82,Tarjeta de Débito
T-21396,2026-06-10,El Café de los Corazones Rotos,Romance,15.08,1,15.08,Tarjeta de Crédito
T-21397,2026-06-10,Pacto de Sangre y Estrellas,Fantasía / Romantasy,19.73,1,19.73,Mercado Pago
T-21398,2026-06-10,Cartas que Nunca Envié,Romance,16.51,2,33.02,Mercado Pago
T-21399,2026-06-10,Yūrei: Espíritus Errantes Vol. 1,Manga / Novela Gráfica,10.85,1,10.85,Tarjeta de Crédito
T-21400,2026-06-10,Camino de Luz Interior,Religión / Espiritualidad,17.36,1,17.36,Tarjeta de Crédito
T-21401,2026-06-10,La Canción del Dragón Dormido,Fantasía / Romantasy,21.62,1,21.62,Tarjeta de Débito
T-21402,2026-06-10,Fuego en la Corte de Hielo,Fantasía / Romantasy,26.21,3,78.63,Efectivo
T-21403,2026-06-10,El Trono de Cenizas Eternas,Fantasía / Romantasy,24.84,1,24.84,Transferencia
T-21404,2026-06-10,Volver a Quererte en Otoño,Romance,16.21,1,16.21,Tarjeta de Crédito
T-21405,2026-06-10,Nadie Sale Inocente,Thriller / Suspense,17.34,1,17.34,Tarjeta de Débito
T-21406,2026-06-11,La Princesa que Quería Ser Astronauta,Infantil,13.09,1,13.09,Tarjeta de Débito
T-21407,2026-06-11,Hábitos de Titanio,Autoayuda / Desarrollo Personal,23.5,1,23.5,Transferencia
T-21408,2026-06-11,Pacto de Sangre y Estrellas,Fantasía / Romantasy,19.96,1,19.96,Tarjeta de Crédito
T-21409,2026-06-11,El Inventor que Cambió el Mundo,Biografía / Memorias,28.74,1,28.74,Tarjeta de Crédito
T-21410,2026-06-11,Junto al Fuego de Diciembre,Romance,17.07,1,17.07,Tarjeta de Crédito
T-21411,2026-06-11,Colores del Mundo: Un Viaje Ilustrado,Infantil,16.54,2,33.08,Tarjeta de Crédito
T-21412,2026-06-11,Akira Reborn: Edición Integral,Manga / Novela Gráfica,29.78,1,29.78,Mercado Pago
T-21413,2026-06-11,Data Science: De Cero a Experto,Negocios / Técnicos,39.52,1,39.52,Tarjeta de Débito
T-21414,2026-06-11,Data Science: De Cero a Experto,Negocios / Técnicos,40.73,1,40.73,Tarjeta de Débito
T-21415,2026-06-11,Junto al Fuego de Diciembre,Romance,17.25,2,34.5,Transferencia
T-21416,2026-06-11,Akira Reborn: Edición Integral,Manga / Novela Gráfica,30.3,1,30.3,Efectivo
T-21417,2026-06-11,Neurolink: El Despertar,Ciencia Ficción,27.37,1,27.37,Tarjeta de Crédito
T-21418,2026-06-11,El Año en que Callaron las Máquinas,Distopía / Especulativa,20.51,1,20.51,Efectivo
T-21419,2026-06-11,Dino Rex y la Isla Misteriosa,Infantil,13.87,1,13.87,Transferencia
T-21420,2026-06-11,El Diario de Gratitud Espiritual,Religión / Espiritualidad,12.94,1,12.94,Mercado Pago
T-21421,2026-06-11,2084: El Nuevo Orden,Distopía / Especulativa,22.31,1,22.31,Transferencia
T-21422,2026-06-11,Corte de Espinas y Sombras,Fantasía / Romantasy,22.69,1,22.69,Tarjeta de Crédito
T-21423,2026-06-11,Volver a Quererte en Otoño,Romance,15.85,1,15.85,Mercado Pago
T-21424,2026-06-11,Kaze no Senshi Vol. 1,Manga / Novela Gráfica,12.82,1,12.82,Tarjeta de Crédito
T-21425,2026-06-11,Corte de Espinas y Sombras,Fantasía / Romantasy,23.29,1,23.29,Tarjeta de Débito
T-21426,2026-06-11,Dino Rex y la Isla Misteriosa,Infantil,13.88,1,13.88,Mercado Pago
T-21427,2026-06-12,Hábitos de Titanio,Autoayuda / Desarrollo Personal,23.09,3,69.27,Mercado Pago
T-21428,2026-06-12,El Algoritmo de la Conciencia,Ciencia Ficción,26.19,1,26.19,Efectivo
T-21429,2026-06-12,El Último Beso en París,Romance,18.74,1,18.74,Tarjeta de Débito
T-21430,2026-06-12,Ecos del Futuro Perdido,Ciencia Ficción,20.11,1,20.11,Mercado Pago
T-21431,2026-06-12,Kaze no Senshi Vol. 1,Manga / Novela Gráfica,13.1,1,13.1,Mercado Pago
T-21432,2026-06-12,El Clan de la Serpiente Dorada Vol. 2,Manga / Novela Gráfica,14.29,1,14.29,Tarjeta de Débito
T-21433,2026-06-12,El Trono de Cenizas Eternas,Fantasía / Romantasy,24.56,1,24.56,Mercado Pago
T-21434,2026-06-12,El Clan de la Serpiente Dorada Vol. 2,Manga / Novela Gráfica,13.85,1,13.85,Tarjeta de Crédito
T-21435,2026-06-12,Exoplaneta Siete,Ciencia Ficción,19.1,1,19.1,Efectivo
T-21436,2026-06-12,El Último Beso en París,Romance,18.8,2,37.6,Transferencia
T-21437,2026-06-12,El Café de los Corazones Rotos,Romance,15.12,1,15.12,Tarjeta de Débito
T-21438,2026-06-12,La Princesa que Quería Ser Astronauta,Infantil,12.99,2,25.98,Efectivo
T-21439,2026-06-12,Yūrei: Espíritus Errantes Vol. 1,Manga / Novela Gráfica,10.68,1,10.68,Transferencia
T-21440,2026-06-12,Neurolink: El Despertar,Ciencia Ficción,26.44,3,79.32,Tarjeta de Crédito
T-21441,2026-06-12,Exoplaneta Siete,Ciencia Ficción,18.51,1,18.51,Tarjeta de Crédito
T-21442,2026-06-12,Tsuki Academy Vol. 3,Manga / Novela Gráfica,12.03,1,12.03,Efectivo
T-21443,2026-06-12,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,12.21,2,24.42,Tarjeta de Crédito
T-21444,2026-06-12,La Heredera del Viento Oscuro,Fantasía / Romantasy,18.9,1,18.9,Mercado Pago
T-21445,2026-06-12,Cartas que Nunca Envié,Romance,17.04,1,17.04,Efectivo
T-21446,2026-06-12,Pacto de Sangre y Estrellas,Fantasía / Romantasy,20.31,3,60.93,Tarjeta de Débito
T-21447,2026-06-12,Cartas que Nunca Envié,Romance,16.94,1,16.94,Tarjeta de Crédito
T-21448,2026-06-12,Dino Rex y la Isla Misteriosa,Infantil,13.74,1,13.74,Tarjeta de Débito
T-21449,2026-06-12,Reinos de Cristal Roto,Fantasía / Romantasy,24.28,1,24.28,Mercado Pago
T-21450,2026-06-13,Tsuki Academy Vol. 3,Manga / Novela Gráfica,11.76,1,11.76,Efectivo
T-21451,2026-06-13,La Librería de los Sueños Compartidos,Romance,17.87,1,17.87,Tarjeta de Crédito
T-21452,2026-06-13,La Princesa que Quería Ser Astronauta,Infantil,13.33,1,13.33,Transferencia
T-21453,2026-06-13,Hábitos de Titanio,Autoayuda / Desarrollo Personal,22.53,1,22.53,Tarjeta de Débito
T-21454,2026-06-13,Cyberpunk Shibuya,Manga / Novela Gráfica,14.85,1,14.85,Tarjeta de Débito
T-21455,2026-06-13,Nadie Sale Inocente,Thriller / Suspense,16.57,1,16.57,Transferencia
T-21456,2026-06-13,El Año en que Callaron las Máquinas,Distopía / Especulativa,19.62,1,19.62,Tarjeta de Débito
T-21457,2026-06-13,Fe en Tiempos Modernos,Religión / Espiritualidad,20.37,1,20.37,Tarjeta de Crédito
T-21458,2026-06-13,Ciudadanos de Segunda,Distopía / Especulativa,18.33,2,36.66,Efectivo
T-21459,2026-06-13,Akira Reborn: Edición Integral,Manga / Novela Gráfica,30.2,2,60.4,Efectivo
T-21460,2026-06-13,El Último Beso en París,Romance,19.15,2,38.3,Efectivo
T-21461,2026-06-13,Neon District: Año Cero,Manga / Novela Gráfica,16.21,1,16.21,Tarjeta de Crédito
T-21462,2026-06-13,La República del Silencio,Distopía / Especulativa,21.87,2,43.74,Transferencia
T-21463,2026-06-13,Ecos del Futuro Perdido,Ciencia Ficción,20.55,1,20.55,Efectivo
T-21464,2026-06-13,La Canción del Dragón Dormido,Fantasía / Romantasy,20.54,2,41.08,Mercado Pago
T-21465,2026-06-13,Samurai Nocturno Vol. 5,Manga / Novela Gráfica,12.87,1,12.87,Mercado Pago
T-21466,2026-06-13,El Café de los Corazones Rotos,Romance,14.81,2,29.62,Transferencia
T-21467,2026-06-13,La Canción del Dragón Dormido,Fantasía / Romantasy,21.37,1,21.37,Tarjeta de Crédito
T-21468,2026-06-13,Utopía Fracturada,Distopía / Especulativa,17.22,1,17.22,Tarjeta de Débito
T-21469,2026-06-13,La República del Silencio,Distopía / Especulativa,21.58,1,21.58,Tarjeta de Crédito
T-21470,2026-06-13,La Librería de los Sueños Compartidos,Romance,17.69,1,17.69,Tarjeta de Crédito
T-21471,2026-06-13,Horizonte Cuántico,Ciencia Ficción,21.69,1,21.69,Efectivo
T-21472,2026-06-13,Reinos de Cristal Roto,Fantasía / Romantasy,24.64,1,24.64,Efectivo
T-21473,2026-06-13,La Última Colonia de Marte,Ciencia Ficción,22.55,3,67.65,Tarjeta de Crédito
T-21474,2026-06-13,La Mujer del Espejo Roto,Thriller / Suspense,22.0,2,44.0,Tarjeta de Débito
T-21475,2026-06-13,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,12.16,1,12.16,Tarjeta de Crédito
T-21476,2026-06-13,Mareas de Verano,Romance,13.69,1,13.69,Efectivo
T-21477,2026-06-13,Dino Rex y la Isla Misteriosa,Infantil,14.37,1,14.37,Tarjeta de Crédito
T-21478,2026-06-13,Días de Cristal y Acero,Young Adult,17.34,1,17.34,Tarjeta de Crédito
T-21479,2026-06-14,Sombras Bajo la Luna Roja,Fantasía / Romantasy,19.44,2,38.88,Efectivo
T-21480,2026-06-14,Cartas que Nunca Envié,Romance,17.16,1,17.16,Mercado Pago
T-21481,2026-06-14,Volver a Quererte en Otoño,Romance,15.53,1,15.53,Mercado Pago
T-21482,2026-06-14,El Café de los Corazones Rotos,Romance,14.92,1,14.92,Tarjeta de Crédito
T-21483,2026-06-14,Sabiduría Ancestral para Hoy,Religión / Espiritualidad,17.6,1,17.6,Tarjeta de Débito
T-21484,2026-06-14,El Café de los Corazones Rotos,Romance,15.39,1,15.39,Efectivo
T-21485,2026-06-14,La República del Silencio,Distopía / Especulativa,21.78,1,21.78,Tarjeta de Crédito
T-21486,2026-06-14,Mi Primer Atlas del Universo,Infantil,19.1,1,19.1,Mercado Pago
T-21487,2026-06-14,Samurai Nocturno Vol. 5,Manga / Novela Gráfica,12.99,1,12.99,Transferencia
T-21488,2026-06-14,Meditaciones del Peregrino,Religión / Espiritualidad,15.05,1,15.05,Tarjeta de Débito
T-21489,2026-06-14,Junto al Fuego de Diciembre,Romance,17.07,1,17.07,Transferencia
T-21490,2026-06-14,Corte de Espinas y Sombras,Fantasía / Romantasy,23.33,1,23.33,Tarjeta de Crédito
T-21491,2026-06-14,Tsuki Academy Vol. 3,Manga / Novela Gráfica,12.18,1,12.18,Tarjeta de Crédito
T-21492,2026-06-14,La Librería de los Sueños Compartidos,Romance,18.39,1,18.39,Efectivo
T-21493,2026-06-14,El Último Beso en París,Romance,19.32,1,19.32,Tarjeta de Débito
T-21494,2026-06-14,Cuando el Destino Insiste,Romance,15.63,1,15.63,Tarjeta de Crédito
T-21495,2026-06-14,Ecos del Futuro Perdido,Ciencia Ficción,20.26,3,60.78,Tarjeta de Crédito
T-21496,2026-06-14,Cartas que Nunca Envié,Romance,16.98,1,16.98,Tarjeta de Crédito
T-21497,2026-06-14,La Singularidad de Vega,Ciencia Ficción,24.11,2,48.22,Transferencia
T-21498,2026-06-14,Ciudadanos de Segunda,Distopía / Especulativa,17.69,1,17.69,Tarjeta de Débito
T-21499,2026-06-14,Ecos del Futuro Perdido,Ciencia Ficción,20.51,1,20.51,Efectivo
T-21500,2026-06-14,La Marca del Fénix Plateado,Fantasía / Romantasy,22.47,2,44.94,Tarjeta de Crédito
T-21501,2026-06-14,Mareas de Verano,Romance,13.62,1,13.62,Efectivo
T-21502,2026-06-14,Reinos de Cristal Roto,Fantasía / Romantasy,24.6,2,49.2,Tarjeta de Débito
T-21503,2026-06-14,Máquinas que Sueñan,Ciencia Ficción,20.77,1,20.77,Tarjeta de Crédito
T-21504,2026-06-14,Exoplaneta Siete,Ciencia Ficción,19.49,2,38.98,Mercado Pago
T-21505,2026-06-14,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,12.25,1,12.25,Tarjeta de Crédito
T-21506,2026-06-14,El Pacto del Silencio,Thriller / Suspense,19.47,1,19.47,Tarjeta de Crédito
T-21507,2026-06-14,La Librería de los Sueños Compartidos,Romance,17.56,1,17.56,Tarjeta de Débito
T-21508,2026-06-14,Sabiduría Ancestral para Hoy,Religión / Espiritualidad,18.38,2,36.76,Tarjeta de Crédito
T-21509,2026-06-14,La Canción del Dragón Dormido,Fantasía / Romantasy,20.5,2,41.0,Tarjeta de Crédito
T-21510,2026-06-14,Cyberpunk Shibuya,Manga / Novela Gráfica,14.74,1,14.74,Tarjeta de Crédito
T-21511,2026-06-14,Ciudadanos de Segunda,Distopía / Especulativa,17.65,1,17.65,Tarjeta de Débito
T-21512,2026-06-15,Neurolink: El Despertar,Ciencia Ficción,27.71,1,27.71,Tarjeta de Crédito
T-21513,2026-06-15,Samurai Nocturno Vol. 5,Manga / Novela Gráfica,12.95,2,25.9,Transferencia
T-21514,2026-06-15,El Robot Amigable de Tomás,Infantil,10.92,1,10.92,Transferencia
T-21515,2026-06-15,El Algoritmo de la Conciencia,Ciencia Ficción,26.41,3,79.23,Efectivo
T-21516,2026-06-15,Máquinas que Sueñan,Ciencia Ficción,21.24,1,21.24,Tarjeta de Débito
